SoundName,FileNames,DirectoryBase,Volume,Pitch,PitchVariance,Priority,Channel,Flags,MinDistance,MaxDistance,DistanceCutoff,EAXFlags,InBeta,version
ChimaeraYesAttack,"ChimaeraYesAttack1.wav,ChimaeraYesAttack2.wav,ChimaeraYesAttack3.wav",Units\NightElf\Chimaera\,105,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
ChimaeraYes,"ChimaeraYes1.wav,ChimaeraYes2.wav,ChimaeraYes3.wav",Units\NightElf\Chimaera\,105,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
ChimaeraReady,ChimaeraReady1.wav,Units\NightElf\Chimaera\,105,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawWhat,"DruidOfTheClawWhat1.wav,DruidOfTheClawWhat2.wav,DruidOfTheClawWhat3.wav,DruidOfTheClawWhat4.wav",Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawPissed,"DruidOfTheClawPissed1.wav,DruidOfTheClawPissed2.wav,DruidOfTheClawPissed3.wav,DruidOfTheClawPissed4.wav,DruidOfTheClawPissed5.wav,DruidOfTheClawPissed6.wav,DruidOfTheClawPissed7.wav",Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawYesAttack,"DruidOfTheClawYesAttack1.wav,DruidOfTheClawYesAttack2.wav,DruidOfTheClawYesAttack3.wav",Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawYes,"DruidOfTheClawYes1.wav,DruidOfTheClawYes2.wav,DruidOfTheClawYes3.wav,DruidOfTheClawYes4.wav",Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawReady,DruidOfTheClawReady1.wav,Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawWarcry,DruidOfTheClawWarcry1.wav,Units\NightElf\DruidOfTheClaw\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedWhat,"DruidOfTheClawMorphedWhat1.wav,DruidOfTheClawMorphedWhat2.wav,DruidOfTheClawMorphedWhat3.wav",Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedPissed,"DruidOfTheClawMorphedPissed1.wav,DruidOfTheClawMorphedPissed2.wav,DruidOfTheClawMorphedPissed3.wav",Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedYesAttack,DruidOfTheClawMorphedYesAttack1.wav,Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedYes,"DruidOfTheClawMorphedYes1.wav,DruidOfTheClawMorphedYes2.wav,DruidOfTheClawMorphedYes3.wav",Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedReady,DruidOfTheClawMorphedWhat1.wav,Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheClawMorphedWarcry,DruidOfTheClawMorphedWarcry1.wav,Units\NightElf\DruidOfTheClaw\,110,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonWhat,"DruidOfTheTalonWhat1.wav,DruidOfTheTalonWhat2.wav,DruidOfTheTalonWhat3.wav,DruidOfTheTalonWhat4.wav",Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonPissed,"DruidOfTheTalonPissed1.wav,DruidOfTheTalonPissed2.wav,DruidOfTheTalonPissed3.wav,DruidOfTheTalonPissed4.wav,DruidOfTheTalonPissed5.wav,DruidOfTheTalonPissed6.wav,DruidOfTheTalonPissed7.wav",Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonYesAttack,"DruidOfTheTalonYesAttack1.wav,DruidOfTheTalonYesAttack2.wav,DruidOfTheTalonYesAttack3.wav",Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonYes,"DruidOfTheTalonYes1.wav,DruidOfTheTalonYes2.wav,DruidOfTheTalonYes3.wav,DruidOfTheTalonYes4.wav",Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonReady,DruidOfTheTalonReady1.wav,Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonWarcry,DruidOfTheTalonWarcry1.wav,Units\NightElf\DruidOfTheTalon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DruidOfTheTalonMorphedWhat,"DruidOfTheTalonMorphedWhat1.wav,DruidOfTheTalonMorphedWhat2.wav",Units\NightElf\DruidOfTheTalon\,80,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
DruidOfTheTalonMorphedYes,"DruidOfTheTalonMorphedYes1.wav,DruidOfTheTalonMorphedYes2.wav,DruidOfTheTalonMorphedYes3.wav",Units\NightElf\DruidOfTheTalon\,80,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
DruidOfTheTalonMorphedWarcry,DruidOfTheTalonMorphedWarcry1.wav,Units\NightElf\DruidOfTheTalon\,80,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
DryadWhat,"DryadWhat1.wav,DryadWhat2.wav,DryadWhat3.wav,DryadWhat4.wav",Units\NightElf\Dryad\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DryadPissed,"DryadPissed1.wav,DryadPissed2.wav,DryadPissed3.wav,DryadPissed4.wav,DryadPissed5.wav,DryadPissed6.wav,DryadPissed7.wav,DryadPissed8.wav,DryadPissed9.wav",Units\NightElf\Dryad\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DryadYesAttack,"DryadYesAttack2.wav,DryadYesAttack3.wav,DryadYesAttack4.wav",Units\NightElf\Dryad\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DryadYes,"DryadYes1.wav,DryadYes2.wav,DryadYes3.wav,DryadYes4.wav",Units\NightElf\Dryad\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DryadReady,DryadReady1.wav,Units\NightElf\Dryad\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DryadWarcry,DryadWarcry1.wav,Units\NightElf\Dryad\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
FaerieDragonWhat,"FaerieDragonWhat1.wav,FaerieDragonWhat2.wav",Units\NightElf\FaerieDragon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FaerieDragonPissed,FaerieDragonPissed1.wav,Units\NightElf\FaerieDragon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FaerieDragonYesAttack,FaerieDragonYes2.wav,Units\NightElf\FaerieDragon\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FaerieDragonYes,"FaerieDragonYes1.wav,FaerieDragonYes2.wav",Units\NightElf\FaerieDragon\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FaerieDragonReady,FaerieDragonReady1.wav,Units\NightElf\FaerieDragon\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FaerieDragonWarcry,FaerieDragonReady1.wav,Units\NightElf\FaerieDragon\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
FurionWhat,"FurionWhat1.wav,FurionWhat2.wav,FurionWhat3.wav,FurionWhat4.wav",Units\NightElf\Furion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
FurionPissed,"FurionPissed1.wav,FurionPissed2.wav,FurionPissed3.wav,FurionPissed4.wav,FurionPissed5.wav",Units\NightElf\Furion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
FurionYesAttack,"FurionYesAttack1.wav,FurionYesAttack2.wav,FurionYesAttack3.wav,FurionYesAttack4.wav",Units\NightElf\Furion\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
FurionYes,"FurionYes1.wav,FurionYes2.wav,FurionYes3.wav,FurionYes4.wav",Units\NightElf\Furion\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
FurionWarcry,FurionWarcry1.wav,Units\NightElf\Furion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MalFurionWhat,"MalfurionWhat1.wav,MalfurionWhat2.wav,MalfurionWhat3.wav,MalfurionWhat4.wav",Units\NightElf\MalFurion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
MalFurionPissed,"MalfurionPissed1.wav,MalfurionPissed2.wav,MalfurionPissed3.wav,MalfurionPissed4.wav,MalfurionPissed5.wav",Units\NightElf\MalFurion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
MalFurionYesAttack,"MalfurionYesAttack1.wav,MalfurionYesAttack2.wav,MalfurionYesAttack3.wav,MalfurionYesAttack4.wav",Units\NightElf\MalFurion\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
MalFurionYes,"MalfurionYes1.wav,MalfurionYes2.wav,MalfurionYes3.wav,MalfurionYes4.wav",Units\NightElf\MalFurion\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
MalFurionWarcry,MalfurionWarcry1.wav,Units\NightElf\MalFurion\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,1
HeroDemonHunterWhat,"HeroDemonHunterWhat1.wav,HeroDemonHunterWhat2.wav,HeroDemonHunterWhat3.wav,HeroDemonHunterWhat4.wav,HeroDemonHunterWhat5.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterPissed,"HeroDemonHunterPissed1.wav,HeroDemonHunterPissed2.wav,HeroDemonHunterPissed3.wav,HeroDemonHunterPissed4.wav,HeroDemonHunterPissed5.wav,HeroDemonHunterPissed6.wav,HeroDemonHunterPissed7.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterYesAttack,"HeroDemonHunterYesAttack1.wav,HeroDemonHunterYesAttack2.wav,HeroDemonHunterYesAttack3.wav,HeroDemonHunterYesAttack4.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterYes,"HeroDemonHunterYes1.wav,HeroDemonHunterYes2.wav,HeroDemonHunterYes3.wav,HeroDemonHunterYes4.wav,HeroDemonHunterYes5.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterReady,HeroDemonHunterReady1.wav,Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterWarcry,HeroDemonHunterWarcry1.wav,Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedWhat,"DemonHunterMorphedWhat1.wav,DemonHunterMorphedWhat2.wav,DemonHunterMorphedWhat3.wav,DemonHunterMorphedWhat4.wav,DemonHunterMorphedWhat5.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedPissed,"DemonHunterMorphedPissed1.wav,DemonHunterMorphedPissed2.wav,DemonHunterMorphedPissed3.wav,DemonHunterMorphedPissed4.wav,DemonHunterMorphedPissed5.wav,DemonHunterMorphedPissed6.wav,DemonHunterMorphedPissed7.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedYesAttack,"DemonHunterMorphedYesAttack1.wav,DemonHunterMorphedYesAttack2.wav,DemonHunterMorphedYesAttack3.wav,DemonHunterMorphedYesAttack4.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedYes,"DemonHunterMorphedYes1.wav,DemonHunterMorphedYes2.wav,DemonHunterMorphedYes3.wav,DemonHunterMorphedYes4.wav,DemonHunterMorphedYes5.wav",Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedReady,DemonHunterMorphedReady1.wav,Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroDemonHunterMorphedWarcry,DemonHunterMorphedWarcry1.wav,Units\NightElf\HeroDemonHunter\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGroveWhat,"KeeperOfTheGroveWhat1.wav,KeeperOfTheGroveWhat2.wav,KeeperOfTheGroveWhat3.wav,KeeperOfTheGroveWhat4.wav,KeeperOfTheGroveWhat5.wav",Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGrovePissed,"KeeperOfTheGrovePissed1.wav,KeeperOfTheGrovePissed2.wav,KeeperOfTheGrovePissed3.wav,KeeperOfTheGrovePissed4.wav,KeeperOfTheGrovePissed5.wav,KeeperOfTheGrovePissed6.wav",Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGroveYesAttack,"KeeperOfTheGroveYesAttack1.wav,KeeperOfTheGroveYesAttack2.wav,KeeperOfTheGroveYesAttack3.wav",Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGroveYes,"KeeperOfTheGroveYes1.wav,KeeperOfTheGroveYes2.wav,KeeperOfTheGroveYes3.wav,KeeperOfTheGroveYes4.wav,KeeperOfTheGroveYes5.wav",Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGroveReady,KeeperOfTheGroveReady1.wav,Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroKeeperOfTheGroveWarcry,KeeperOfTheGroveWarcry1.wav,Units\NightElf\HeroKeeperOfTheGrove\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessWhat,"HeroMoonPriestessWhat1.wav,HeroMoonPriestessWhat2.wav,HeroMoonPriestessWhat3.wav,HeroMoonPriestessWhat4.wav",Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessPissed,"HeroMoonPriestessPissed1.wav,HeroMoonPriestessPissed2.wav,HeroMoonPriestessPissed3.wav,HeroMoonPriestessPissed4.wav,HeroMoonPriestessPissed5.wav,HeroMoonPriestessPissed6.wav",Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessYesAttack,"HeroMoonPriestessYesAttack1.wav,HeroMoonPriestessYesAttack2.wav,HeroMoonPriestessYesAttack3.wav",Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessYes,"HeroMoonPriestessYes1.wav,HeroMoonPriestessYes2.wav,HeroMoonPriestessYes3.wav,HeroMoonPriestessYes4.wav",Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessReady,HeroMoonPriestessReady1.wav,Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroMoonPriestessWarcry,MoonPriestessWarcry1.wav,Units\NightElf\HeroMoonPriestess\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroWardenWhat,"HeroWardenWhat1.wav,HeroWardenWhat2.wav,HeroWardenWhat3.wav,HeroWardenWhat4.wav,HeroWardenWhat5.wav",Units\NightElf\HeroWarden\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroWardenPissed,"HeroWardenPissed1.wav,HeroWardenPissed2.wav,HeroWardenPissed3.wav,HeroWardenPissed4.wav,HeroWardenPissed5.wav,HeroWardenPissed6.wav,HeroWardenPissed7.wav,HeroWardenPissed8.wav",Units\NightElf\HeroWarden\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroWardenYesAttack,"HeroWardenYesAttack1.wav,HeroWardenYesAttack2.wav,HeroWardenYesAttack3.wav",Units\NightElf\HeroWarden\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroWardenYes,"HeroWardenYes1.wav,HeroWardenYes2.wav,HeroWardenYes4.wav,HeroWardenYes5.wav",Units\NightElf\HeroWarden\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroWardenReady,HeroWardenReady1.wav,Units\NightElf\HeroWarden\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HeroWardenWarcry,HeroWardenWarcry1.wav,Units\NightElf\HeroWarden\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,1
HippoGryphWhat,"HippoGryphWhat1.wav,HippoGryphWhat2.wav,HippoGryphWhat3.wav",Units\NightElf\HippoGryph\,105,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
HippoGryphPissed,"HippogryphPissed1.wav,HippogryphPissed2.wav,HippogryphPissed3.wav",Units\NightElf\Hippogryph\,105,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
HippoGryphYesAttack,"HippogryphYesAttack1.wav,HippogryphYesAttack2.wav,HippogryphYesAttack3.wav",Units\NightElf\HippoGryph\,105,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
HippoGryphYes,"HippoGryphYes1.wav,HippoGryphYes2.wav,HippoGryphYes3.wav",Units\NightElf\HippoGryph\,105,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
HippoGryphReady,HippoGryphReady1.wav,Units\NightElf\HippoGryph\,105,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
IllidanWhat,"IllidanWhat1.wav,IllidanWhat2.wav,IllidanWhat3.wav,IllidanWhat4.wav",Units\NightElf\Illidan\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
IllidanPissed,"IllidanPissed1.wav,IllidanPissed2.wav,IllidanPissed3.wav,IllidanPissed4.wav,IllidanPissed5.wav",Units\NightElf\Illidan\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
IllidanYesAttack,"IllidanYesAttack1.wav,IllidanYesAttack2.wav,IllidanYesAttack3.wav",Units\NightElf\Illidan\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
IllidanYes,"IllidanYes1.wav,IllidanYes2.wav,IllidanYes3.wav,IllidanYes4.wav",Units\NightElf\Illidan\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
IllidanWarcry,IllidanWarcry1.wav,Units\NightElf\Illidan\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
